"GridRef1km","nSpecies","WBID","lake_data_Lake.area..ha.","lake_data_Lake.altitude..m.","lake_data_Mean.Depth..m.","lake_data_Volume..m3.","lake_data_Perimeter..km.","lake_data_WFD_River_Basin_District","landscape_2km_Mean.slope..degrees.","landscape_2km_Lake.area..","landscape_2km_Pond.area..","landscape_2km_Rivers...length..m._per_ha","landscape_2km_Canals...length..m._per_ha","landscape_2km_Obstacles...Count_per_ha","landscape_2km_Lakes...Perimeter..m._per_ha","landscape_2km_Ponds...Perimeter..m._per_ha","landscape_2km_Lakes...Count_per_ha","landscape_2km_Ponds...Count_per_ha","landscape_2km_LCM2007...Agricultural..","landscape_2km_LCM2007...Urban..","landscape_2km_Mean.Temperature..2000.2016..C.","landscape_2km_Mean.Annual.Rainfall..2000.2016..mm.","landscape_2km_Visits...Fishing","landscape_2km_Visits...Watersports","landscape_2km_Visits...All"
"SZ0188",5,"46039",1.94715,8,1,19471.5,0.644,"South West",2.43636662432493,0.0731233054601338,0.00152865666247514,0.353191144421034,0,0,0.0670597039234128,0.00571231321844523,6.51621451378179e-05,2.17207150459393e-05,0.863315856083891,3.68378231784487,11.4390678405762,73.3500595092773,0.185466427489548,0.296872954836316,0.012378695233114
"SZ0283",1,"46102",31.39135,5,0.5,156956.75,5.969,"South West",2.32681156636967,0.00850695295270767,0.00151908233274933,0.312384905014967,0,4.3382065853976e-05,0.0237901972753894,0.00817933654056223,2.1691032926988e-05,2.1691032926988e-05,9.20423915706935,4.88238176917422,11.2969278246164,75.9722863861493,0.208970475417387,0.23463900823195,0.018623894854476
"SZ0284",24,"46102",31.39135,5,0.5,156956.75,5.969,"South West",2.32681156636967,0.00850695295270767,0.00151908233274933,0.312384905014967,0,4.3382065853976e-05,0.0237901972753894,0.00817933654056223,2.1691032926988e-05,2.1691032926988e-05,9.20423915706935,4.88238176917422,11.2969278246164,75.9722863861493,0.208970475417387,0.23463900823195,0.018623894854476
"SZ0285",16,"46102",31.39135,5,0.5,156956.75,5.969,"South West",2.32681156636967,0.00850695295270767,0.00151908233274933,0.312384905014967,0,4.3382065853976e-05,0.0237901972753894,0.00817933654056223,2.1691032926988e-05,2.1691032926988e-05,9.20423915706935,4.88238176917422,11.2969278246164,75.9722863861493,0.208970475417387,0.23463900823195,0.018623894854476
"SZ0287",2,"46033",14.63185,2,1,146318.5,2.055,"South West",2.33683151829075,0.0137887340622903,0.00329274069396439,0.370187281239546,0,0,0.0249857018547564,0.0139046545186497,4.34470923033476e-05,4.34470923033476e-05,0.856590218292346,10.8475111514625,11.4390678405762,73.3500595092773,0.295620436422502,0.412376040194735,0.090408036758563
"SZ0288",46,"46033",14.63185,2,1,146318.5,2.055,"South West",2.33683151829075,0.0137887340622903,0.00329274069396439,0.370187281239546,0,0,0.0249857018547564,0.0139046545186497,4.34470923033476e-05,4.34470923033476e-05,0.856590218292346,10.8475111514625,11.4390678405762,73.3500595092773,0.295620436422502,0.412376040194735,0.090408036758563
"SZ0383",8,"46102",31.39135,5,0.5,156956.75,5.969,"South West",2.32681156636967,0.00850695295270767,0.00151908233274933,0.312384905014967,0,4.3382065853976e-05,0.0237901972753894,0.00817933654056223,2.1691032926988e-05,2.1691032926988e-05,9.20423915706935,4.88238176917422,11.2969278246164,75.9722863861493,0.208970475417387,0.23463900823195,0.018623894854476
"SZ0384",31,"46102",31.39135,5,0.5,156956.75,5.969,"South West",2.32681156636967,0.00850695295270767,0.00151908233274933,0.312384905014967,0,4.3382065853976e-05,0.0237901972753894,0.00817933654056223,2.1691032926988e-05,2.1691032926988e-05,9.20423915706935,4.88238176917422,11.2969278246164,75.9722863861493,0.208970475417387,0.23463900823195,0.018623894854476
"SZ0385",59,"46102",31.39135,5,0.5,156956.75,5.969,"South West",2.32681156636967,0.00850695295270767,0.00151908233274933,0.312384905014967,0,4.3382065853976e-05,0.0237901972753894,0.00817933654056223,2.1691032926988e-05,2.1691032926988e-05,9.20423915706935,4.88238176917422,11.2969278246164,75.9722863861493,0.208970475417387,0.23463900823195,0.018623894854476
"SZ2098",14,"45729",2.20585,63,1,22058.5,0.74,"South West",2.05558783284745,0.00478677357174989,0.00320760233910032,0.273831575044283,0,0,0.0169430531899232,0.012356266019047,4.37359224999453e-05,2.18679612499727e-05,29.451192082771,4.9842555105713,10.8489446640015,75.3655853271484,0.328990656744453,0.188001078176156,0.025483458047445
"SZ6999",2,"45722",5.948,2,1,5948,1.126,"South East",0.32916617246854,0,0,0.120799036928612,0,0,0,0,0,0,8.90173898362317,13.2196522032754,11.7657717334155,62.3146891331834,0.433851623199702,0.549403657423174,0.093984772004688
"TA0022",44,"31001",1.95585,1,2.42,47331.57,0.645,"Humber",1.95424664033545,2.70837911322586,0.030811211159593,0.312111277322022,0,0,0.242769946374975,0.0158680059028016,0.00025805619173575,6.45140479339376e-05,33.4852861527351,3.94926882108684,10.4950351715088,55.9796905517578,0.319926367575579,0.226171013653444,0.016550762421313
"TA0122",2,"30977",20.1366,1,2.82,567852.12,2.22,"Humber",1.64186100889714,2.03433426329965,0.129122450694993,0.409196721483681,0,6.45640313781192e-05,0.336676231725871,0.0492100877468131,0.000484230235335894,0.000161410078445298,27.5539073252791,12.0278330019881,10.4950351715088,55.9796905517578,0.433695882812523,0.325848822486438,0.044098353019304
"TA0123",24,"30977",20.1366,1,2.82,567852.12,2.22,"Humber",1.64186100889714,2.03433426329965,0.129122450694993,0.409196721483681,0,6.45640313781192e-05,0.336676231725871,0.0492100877468131,0.000484230235335894,0.000161410078445298,27.5539073252791,12.0278330019881,10.4950351715088,55.9796905517578,0.433695882812523,0.325848822486438,0.044098353019304
"TA0223",2,"30989",2.5584,1,2.48,63448.32,0.808,"Humber",1.41427609190223,4.41338057834145,0.149485374163783,0.396536999541773,0,6.45390299783794e-05,0.484189904177302,0.0491910319188431,0.000548581754816225,0.000161347574945949,25.4444935869084,17.328615656789,10.4950351715088,55.9796905517578,0.738300617058605,0.582554241605271,0.346027180574375
"TA0322",12,"31000",1.09465,1,2.37,25943.205,0.471,"Humber",1.21289125006661,4.25148180695992,0.124867597312571,0.410478371174194,0,6.45161290322581e-05,0.427760639031694,0.0333050592625894,0.000451612903225806,9.67741935483871e-05,26.577119036591,21.1764705882353,10.4950351715088,55.9796905517578,0.848719718547742,0.653466628056016,0.336030906184968
"TA0323",1,"31000",1.09465,1,2.37,25943.205,0.471,"Humber",1.21289125006661,4.25148180695992,0.124867597312571,0.410478371174194,0,6.45161290322581e-05,0.427760639031694,0.0333050592625894,0.000451612903225806,9.67741935483871e-05,26.577119036591,21.1764705882353,10.4950351715088,55.9796905517578,0.848719718547742,0.653466628056016,0.336030906184968
"TA0385",12,"29493",7.44895,43,3.36,250284.72,1.829,"Humber",5.48307313800579,0,0,0.128678005068999,0,0,0,0,0,0,51.335132304966,26.9281888114705,9.57444381713867,62.9627380371094,0.62055500066169,0.403282451369681,0.164612200809788
"TA0422",9,"31011",2.42305,1,2.61,63241.605,0.986,"Humber",1.00825287053482,2.76498500103455,0.116368695672078,0.446908610380188,0,6.44932443326562e-05,0.383487918126345,0.0332932455303044,0.000483699332494921,9.67398664989842e-05,34.4940668824164,18.8781014023732,10.4950351715088,55.9796905517578,0.787685688699485,0.712654015335442,0.328634743239602
"TA0647",39,"30220",9.67315,3,2.61,252469.215,1.108,"Humber",0.293153264990559,1.54503812192847,0,0.89633857868961,0,9.92720052945069e-05,0.0709912298782717,0,3.30906684315023e-05,0,88.0563547131494,0.152310035539008,10.110631942749,55.4731178283691,0.328500235461408,0.316560252800412,0.044830384683779
"TA0655",8,"30064",1.35025,5,2.78,37536.95,0.664,"Humber",0.181185812993912,0.073357334745908,0.054011848588066,1.0896324940926,0,0.000199574241617882,0.0170493724386543,0.0162187779487241,3.32623736029803e-05,3.32623736029803e-05,93.1827386041489,0.490482833100842,9.88130664825439,57.4123306274414,0.742868518013732,0.434393628466221,0.12152907866723
"TA0723",8,"30946",1.6221,1,2.49,40390.29,0.719,"Humber",0.287651891900137,1.54349116918698,0.066257376952158,0.509644994965424,0,6.46287080721256e-05,0.168200353652572,0.0198313680100228,0.000161571770180314,6.46287080721256e-05,45.4409159056835,3.71632365635364,10.6572780609131,54.1809577941895,0.789981588465149,0.437440994771127,0.105766791728462
"TA0724",13,"30942",4.8506,1,2.54,123205.24,1.214,"Humber",0.257175572871113,1.2205005476962,0.062518984834365,0.492043152275225,0,6.46370628918622e-05,0.147388096046607,0.0198339316927854,0.000161592657229655,6.46370628918622e-05,47.1214071214071,3.55641355641356,10.6572780609131,54.1809577941895,0.663356544291317,0.418097573383163,0.112467699169728
"TA0747",24,"30220",9.67315,3,2.61,252469.215,1.108,"Humber",0.293153264990559,1.54503812192847,0,0.89633857868961,0,9.92720052945069e-05,0.0709912298782717,0,3.30906684315023e-05,0,88.0563547131494,0.152310035539008,10.110631942749,55.4731178283691,0.328500235461408,0.316560252800412,0.044830384683779
"TA0749",3,"30180",22.8289,3,2.99,682584.11,2.145,"Humber",0.259036449939884,0.924727891749177,0.101259577841595,1.15745634023857,0,0.000198807157057654,0.117410249644001,0.0459866737758532,0.000132538104705103,9.9403578528827e-05,86.0910203627462,0.170616816883647,10.110631942749,55.4731178283691,0.28334890918089,0.380054585153759,0.037459858361085
"TA0824",13,"30942",4.8506,1,2.54,123205.24,1.214,"Humber",0.257175572871113,1.2205005476962,0.062518984834365,0.492043152275225,0,6.46370628918622e-05,0.147388096046607,0.0198339316927854,0.000161592657229655,6.46370628918622e-05,47.1214071214071,3.55641355641356,10.6572780609131,54.1809577941895,0.663356544291317,0.418097573383163,0.112467699169728
"TA0851",13,"30146",3.40375,5,2.91,99049.125,1.282,"Humber",0.249356066769667,1.06364412370128,0.333219553292819,1.17966294210177,0,0.000132687587076229,0.111727367609002,0.124053157693248,9.95156903071718e-05,0.000331718967690573,84.1212573608692,0.107821182715435,10.006196975708,57.0128288269043,0.458727846390462,0.336901158988558,0.038806928744798
"TA0852",12,"30115",2.1751,6,2.92,63512.92,1.043,"Humber",0.205272644660795,0.330797275751613,0.229716717517105,1.19103044544911,0,3.3206043499917e-05,0.0683317673192525,0.0780949253616268,6.6412086999834e-05,0.000232442304499419,89.7293786533882,1.98744316951721,10.006196975708,57.0128288269043,0.664685368537903,0.292907148599625,0.032034542411566
"TA0947",10,"30219",2.25255,6,2.77,62395.635,0.935,"Humber",0.28412603218473,0.523341784301804,0.233375552392958,0.56356005339687,0,3.30917634600748e-05,0.126485592007615,0.089132543337532,0.000165458817300374,0.000231642344220524,89.1232638888889,2.28732638888889,10.110631942749,55.4731178283691,0.782841422480299,0.273339841269714,0.037690641023232
"TA0948",1,"30219",2.25255,6,2.77,62395.635,0.935,"Humber",0.28412603218473,0.523341784301804,0.233375552392958,0.56356005339687,0,3.30917634600748e-05,0.126485592007615,0.089132543337532,0.000165458817300374,0.000231642344220524,89.1232638888889,2.28732638888889,10.110631942749,55.4731178283691,0.782841422480299,0.273339841269714,0.037690641023232
"TA0949",17,"30183",2.93485,6,2.97,87165.045,1.314,"Humber",0.246096647640365,1.4979334220059,0.274805826943673,0.6891014052513,0,0.000132524931252692,0.157270280519461,0.102111187117146,0.000165656164065865,0.000265049862505384,86.4911374978489,0.671140939597315,10.110631942749,55.4731178283691,0.533719850413573,0.290055444487335,0.02610962120646
"TA1746",20,"30244",133.29715,8,1.5,1999457.25,6.984,"Humber",0.546412791644798,0,0,0.589350065272451,0,0,0,0,0,0,73.5258600755376,10.2952133809512,10.1412629407819,57.303020385241,0.493569001542255,0.486283559442745,0.126139810101155
"TA1846",42,"30244",133.29715,8,1.5,1999457.25,6.984,"Humber",0.546412791644798,0,0,0.589350065272451,0,0,0,0,0,0,73.5258600755376,10.2952133809512,10.1412629407819,57.303020385241,0.493569001542255,0.486283559442745,0.126139810101155
"TA1847",1,"30244",133.29715,8,1.5,1999457.25,6.984,"Humber",0.546412791644798,0,0,0.589350065272451,0,0,0,0,0,0,73.5258600755376,10.2952133809512,10.1412629407819,57.303020385241,0.493569001542255,0.486283559442745,0.126139810101155
"TA1946",39,"30244",133.29715,8,1.5,1999457.25,6.984,"Humber",0.546412791644798,0,0,0.589350065272451,0,0,0,0,0,0,73.5258600755376,10.2952133809512,10.1412629407819,57.303020385241,0.493569001542255,0.486283559442745,0.126139810101155
"TA1947",32,"30244",133.29715,8,1.5,1999457.25,6.984,"Humber",0.546412791644798,0,0,0.589350065272451,0,0,0,0,0,0,73.5258600755376,10.2952133809512,10.1412629407819,57.303020385241,0.493569001542255,0.486283559442745,0.126139810101155
"TA2047",6,"30244",133.29715,8,1.5,1999457.25,6.984,"Humber",0.546412791644798,0,0,0.589350065272451,0,0,0,0,0,0,73.5258600755376,10.2952133809512,10.1412629407819,57.303020385241,0.493569001542255,0.486283559442745,0.126139810101155
"TA2112",17,"31402",1.0998,3,2.34,25735.32,0.656,"Humber",0.199034042648608,0,0,0.560139806455003,0,0,0,0,0,0,79.761090594082,14.8452104135321,10.4368524551392,52.3323974609375,0.429521381855011,0.285813242197037,0.033483758568764
"TA3304",17,"31801",1.0674,3,2.21,23589.54,0.673,"Humber",0.239306149536459,0,0.004940865976338,0.323530382594887,0,3.14455520266658e-05,0,0.00321791246831625,0,3.14455520266658e-05,50.9636264929424,14.3458197611292,10.4970000168373,52.6072038979366,0.394205794765594,0.434592199014181,0.061755153461589
"TA4115",22,"31283",1.58035,2,2.81,44407.835,1.425,"Humber",0.405599347978364,0,0,0.1800670785791,0,3.19662436467091e-05,0,0,0,0,16.285204123042,0.219138056975895,10.2083911895752,49.5063819885254,0.324910789728165,0.294874846935272,0.030180580914021
"TF1707",1,"36503",33.0502,3,2.06,680834.12,3.509,"Anglian",0.228684716988377,0.0339720532257523,0.00136343811861308,1.69926574134729,0,5.47900172588554e-05,0.0810929612015451,0.00848103665493247,0.000109580034517711,2.73950086294277e-05,89.405173281444,4.81095044788137,10.554539680481,49.0824699401855,0.3284886765623,0.308996176951976,0.028799743137535
"TF2261",1,"33780",3.38355,11,1.74,58873.77,0.867,"Anglian",0.4714154992798,0.0729700204844169,0.0163881928876434,0.440246156847247,0,8.8809946714032e-05,0.144632554815275,0.0646098190047365,0.00014801657785672,0.000207223208999408,68.4689436898325,0.320893226075872,10.2746934890747,53.9703559875488,0.571145208413563,0.368085142976247,0.055767195106626
"TF2301",27,"36988",2.79685,3,1.22,34121.57,0.828,"Anglian",0.238572228879352,0.0316355367157239,0,0.582203783367579,0,0,0.0509242105282794,0,8.11073861793014e-05,0,84.4526868900958,8.18209917428357,10.6332292556763,50.6867866516113,0.292746580274577,0.157656911313398,0.011245097010442
"TF2303",49,"36841",6.3896,3,1.37,87537.52,1.383,"Anglian",0.23159979948705,0.029688794961089,0.00132969336456987,0.643475010241307,0,0,0.0511274042240982,0.00629792755079938,8.14310143590022e-05,2.71436714530007e-05,86.3003480855296,6.01276313608487,10.6332292556763,50.6867866516113,0.46792766102307,0.361101443713348,0.055242309856749
"TF4397",12,"32158",1.88345,2,2.31,43507.695,1.172,"Humber",0.155470778565666,0.584496882914015,0.21925997119992,0.297342384298464,0,0,0.145747079412291,0.0817306368906919,0.000124385844890851,0.000186578767336277,34.5058907383338,2.33533185191397,10.133113861084,51.169921875,0.21509733375765,0.181201450337968,0.009809988485326
"TF4495",7,"32196",2.9612,2,2.73,80840.76,2.067,"Anglian",0.152557763436727,0.501759052095212,0.211645898766273,0.312954504357684,0,0,0.137190053431287,0.0899582766677631,0.000124239035905081,0.000217418312833892,35.5291902071563,2.44444444444444,10.133113861084,51.169921875,0.289824255584872,0.279720704706648,0.0240985889093
"TF4496",2,"32190",1.8417,2,2.07,38123.19,0.904,"Humber",0.148369852655097,0.657961551475751,0.244647177003839,0.220530876442995,0,0,0.173360710887226,0.0899750442868996,0.00012426219322771,0.000217458838148493,31.8716251524125,1.98136213203275,10.133113861084,51.169921875,0.20172320031713,0.191588169147394,0.0091961407955
"TF4497",5,"32190",1.8417,2,2.07,38123.19,0.904,"Humber",0.148369852655097,0.657961551475751,0.244647177003839,0.220530876442995,0,0,0.173360710887226,0.0899750442868996,0.00012426219322771,0.000217458838148493,31.8716251524125,1.98136213203275,10.133113861084,51.169921875,0.20172320031713,0.191588169147394,0.0091961407955
"TF6017",6,"35937",2.9977,1,1,29977,0.723,"Anglian",0.167239699082599,0,0,0.747478454423018,0,8.34794223223975e-05,0,0,0,0,82.7664702731655,8.90019639350116,10.5378332138062,53.3657455444336,0.466222286224365,0.518621206283569,0.054570615291595
"TF6311",8,"36312",3.3623031,7,1,33623.031,0.793,"Anglian",0.326230132600161,0.0191422674402174,0.0275894715357716,0.364640636951972,0,0,0.0381658666625358,0.117568737458967,8.26173165895572e-05,0.000413086582947786,81.8781183178902,4.11172487526728,10.5797052383423,53.71728515625,0.475155055522919,0.278979331254959,0.031093323603272
"TF6312",16,"36281",1.85725,6,1,18572.5,0.572,"Anglian",0.316996453810061,0.0265312055877726,0.0281919820201655,0.421519884912213,0,0,0.0493159747418759,0.115397884680687,8.26879082715471e-05,0.00038587690526722,82.08880149984,4.76473547030043,10.5797052383423,53.71728515625,0.4414388721876,0.281515664399167,0.032144784620922
"TF6532",19,"35116",1.76805,1,1.17,20686.185,0.709,"Anglian",0.392704718089198,0.00734363131851354,0.00167271099169913,0.450117045708509,0,2.84770474997152e-05,0.0231918884588222,0.015103214798411,5.69540949994305e-05,5.69540949994305e-05,46.783075889859,0.246250279829863,10.5981607437134,53.0868988037109,0.726550698280334,0.563972890377045,0.19154566526413
"TF6533",46,"35097",1.6402,1,1.11,18206.22,0.623,"Anglian",0.490499972591447,0.00800529747351263,0.000301011059842434,0.421628979172009,0,2.84924637433399e-05,0.02019664383916,0.00567287465053993,2.84924637433399e-05,2.84924637433399e-05,46.7309607896405,0.267137553201123,10.5981607437134,53.0868988037109,0.742063553654066,0.585525578453625,0.154071192304478
"TF6619",4,"35798",4.694,8,1.19,55858.6,1.315,"Anglian",0.808385194760519,0.0378205950243652,0.00586838505599726,0.338043516883625,0,0,0.0640937658251858,0.0203874403261355,8.38035644449411e-05,5.5869042963294e-05,62.1783363255536,6.22381807301017,10.5748357772827,55.9769020080566,0.251739323139191,0.075737833976746,0.011482994072139
"TF6714",9,"36121",4.43515,8,1.15,51004.225,1.313,"Anglian",0.741734443550718,0.00455067381872852,0.00699216065283505,0.415725450574458,0,0,0.0135063984671798,0.0250996554128623,2.76847263364802e-05,8.30541790094405e-05,72.1262886597938,2.05756013745704,10.6138582229614,54.9485359191895,0.216141934093002,0.107659909658877,0.009353344411163
"TF6719",1,"35812",1.67035,28,1,16703.5,0.535,"Anglian",0.966997044553913,0.054628872072155,0.00631747273480282,0.25608586804088,0,0,0.0978970767991176,0.0203794702556406,0.000111694404110354,5.5847202055177e-05,61.2995260227325,3.34084947770466,10.5748357772827,55.9769020080566,0.311618318742377,0.233736513733407,0.030920167876472
"TF6819",7,"35812",1.67035,28,1,16703.5,0.535,"Anglian",0.966997044553913,0.054628872072155,0.00631747273480282,0.25608586804088,0,0,0.0978970767991176,0.0203794702556406,0.000111694404110354,5.5847202055177e-05,61.2995260227325,3.34084947770466,10.5748357772827,55.9769020080566,0.311618318742377,0.233736513733407,0.030920167876472
"TF7225",1,"35477",1.0909844,21,1,10909.844,0.476,"Anglian",1.35062596547317,0.017950668026799,0.0109358772254729,0.328785294940384,0,0,0.0634354128615723,0.0431492012362939,8.4561828790484e-05,0.000140936381317473,83.3178783382789,0.551743323442137,10.1790761947632,59.7764282226562,0.158175319433212,0.087359100580215,0.007287169806659
"TF7413",12,"36179",1.43995,8,1.01,14543.495,0.728,"Anglian",0.503421898177257,0.11507455637771,0.013826619331583,0.235453507678211,0,2.76403438458774e-05,0.158648350482877,0.0667114652179441,0.000276403438458774,0.000248763094612897,58.173011633697,3.0736499026753,10.4045941441794,61.383060760758,0.608762077371003,0.261435861687556,0.034883227903601
"TF8544",1,"34466",2.3573438,1,1.48,34888.68824,1.286,"Anglian",0.648988894547597,0,0,0.101182928649103,0,0,0,0,0,0,46.6608733434716,1.1601129698023,10.5232458114624,54.919979095459,0.230034327132416,0.394532821195568,0.020784912516397
"TF8545",1,"34466",2.3573438,1,1.48,34888.68824,1.286,"Anglian",0.648988894547597,0,0,0.101182928649103,0,0,0,0,0,0,46.6608733434716,1.1601129698023,10.5232458114624,54.919979095459,0.230034327132416,0.394532821195568,0.020784912516397
"TF9001",7,"36929",3.92265,38,1,39226.5,0.73,"Anglian",1.03427867691205,0,0.00512034767109427,0.310099447231173,0,0,0,0.0189798553291993,0,5.41579788242303e-05,77.5306440829062,11.0675284154223,10.4059867858887,58.9432220458984,0.388709472287403,0.157214094067191,0.021712727513657
"TF9801",3,"36955",14.6446,51,1,146446,3.972,"Anglian",0.693491393073351,0,0,0.324666307874442,0,0,0,0,0,0,90.2816797279314,1.20138991571788,10.3484706878662,56.2459754943848,0.709226131439209,0.237209409475327,0.038144793361425
"TG0231",1,"35195",6.5787,68,1.512243686,99485.9754,1.341,"Anglian",0.95469235908902,0.00532010726107177,0.000870448736749487,0.330340270370791,0,0,0.0148767256205143,0.00573598130802671,2.84131268646115e-05,5.68262537292229e-05,75.715422968953,1.30305442661415,9.8862476348877,66.8737411499023,0.172503926968888,0.062536648943243,0.007588306160887
"TG0344",45,"34482",4.02765,2,1.61,64845.165,2.1,"Anglian",1.1077148028884,0.0235210970663158,0.0118858187134503,0.387112527579607,0,0.000116002552056145,0.0930450341552114,0.0722393584229453,0.00023200510411229,0.000290006380140363,41.3138401559454,4.12475633528265,10.464334487915,57.127311706543,0.257513552904129,0.47735071182251,0.03660536184907
"TG0444",37,"34515",1.7538,1,1,17538,0.737,"Anglian",1.19724353532223,0.0396529638672151,0.0171201435149551,0.403977832756772,0,0.00011589164131537,0.169407670894683,0.0817957126420397,0.000521512385919166,0.000318702013617268,54.4105154915724,4.45745965037779,10.464334487915,57.127311706543,0.492334544658661,0.599646627902985,0.106479600071907
"TG1631",41,"35179",4.2363,27,1,42363,1.033,"Anglian",1.35871681061363,0.00435256412024419,0.00314109453584971,0.338100925890446,0,5.68520992637653e-05,0.0194484867624435,0.0150522695007249,5.68520992637653e-05,5.68520992637653e-05,85.9378358626026,0.343923305102962,10.2918281555176,60.9254684448242,0.237268909811974,0.061437528580427,0.007009410765022
"TG1728",8,"35249",9.36865,18,1.262840394,118311.0965,1.864,"Anglian",1.28987629393237,0,0.0011336040216628,0.409573448041079,0,5.67391982751284e-05,0,0.00846030258847059,0,5.67391982751284e-05,83.9017788089714,0.928074245939675,10.2983407974243,62.1857376098633,0.767621159143971,0.525717814513276,0.188910222400557
"TG1729",7,"35249",9.36865,18,1.262840394,118311.0965,1.864,"Anglian",1.28987629393237,0,0.0011336040216628,0.409573448041079,0,5.67391982751284e-05,0,0.00846030258847059,0,5.67391982751284e-05,83.9017788089714,0.928074245939675,10.2983407974243,62.1857376098633,0.767621159143971,0.525717814513276,0.188910222400557
"TG2233",1,"35023",20.58015,24,1.45,298412.175,3.746,"Anglian",0.978916076879018,0,0.00292547671555649,0.182364664799989,0,0,0,0.0171765119732176,0,5.71053307826286e-05,82.9420158256583,0.946945129069918,10.4583911895752,58.6640701293945,0.531161730139411,0.266026094788735,0.037593152677107
"TG2624",10,"35529",2.84895,11,1,28489.5,1.238,"Anglian",0.735696293804593,0,0.00312487472147915,0.212296214431873,0,0,0,0.0151946741745053,0,5.6292043119705e-05,84.9899466736603,4.30544628026925,10.5274534225464,56.8194351196289,0.320612013339996,0.100632771849632,0.010330167599022
"TG3107",6,"36573",3.1753,1,0.5,15876.5,1.499,"Anglian",0.775257838953475,0.0502198347888115,0.00734036574289914,0.538910845180871,0,2.73425751237252e-05,0.13687826422935,0.0379007738870205,0.000218740600989801,0.000164055450742351,57.8876831957114,11.0630755263499,10.7445611953735,51.4480667114258,0.640747965972477,0.681851964868193,0.336130344807729
"TG3205",29,"36730",25.9553656,2,1,259553.656,5.699,"Anglian",0.800919852821624,0.0174923007059432,0.0035881449919797,0.539315592036482,0,0.000108902804247209,0.0593030913610128,0.0264657194418187,8.1677103185407e-05,0.000136128505309012,67.4551207744604,2.40609041636643,10.6294739329636,53.6122697679298,0.3987028428483,0.551901880696043,0.076109683193164
"TG3215",6,"36043",7.16605,3,1,71660.5,2.323,"Anglian",0.483064826432043,0.341260518896433,0,0.349847172116638,0,0,0.60396471034875,0,0.000804594512110535,0,60.3547587259203,3.04405874499332,10.5801696777344,56.888557434082,0.375649606675367,0.425410910489054,0.030332691755612
"TG3216",8,"35977",36.87715,2,1,368771.5,6.138,"Anglian",0.434646120898747,0.220906160053544,0,0.384845794504823,0,0,0.620394022489368,0,0.00113961697751341,0,56.4747756112659,8.64747756112659,10.5801696777344,56.888557434082,0.306688379283837,0.434234240023316,0.030534817045334
"TG3304",5,"36730",25.9553656,2,1,259553.656,5.699,"Anglian",0.800919852821624,0.0174923007059432,0.0035881449919797,0.539315592036482,0,0.000108902804247209,0.0593030913610128,0.0264657194418187,8.1677103185407e-05,0.000136128505309012,67.4551207744604,2.40609041636643,10.6294739329636,53.6122697679298,0.3987028428483,0.551901880696043,0.076109683193164
"TG3305",17,"36730",25.9553656,2,1,259553.656,5.699,"Anglian",0.800919852821624,0.0174923007059432,0.0035881449919797,0.539315592036482,0,0.000108902804247209,0.0593030913610128,0.0264657194418187,8.1677103185407e-05,0.000136128505309012,67.4551207744604,2.40609041636643,10.6294739329636,53.6122697679298,0.3987028428483,0.551901880696043,0.076109683193164
"TG3306",51,"36658",2.1478,2,0.5,10739,0.938,"Anglian",0.772922586194586,0.137090502009672,0.00925699224527315,0.466910016242021,0,5.45583501554913e-05,0.206395187590703,0.0523090885400185,0.000163675050466474,0.000245512575699711,52.291539600941,6.57401760041823,10.7445611953735,51.4480667114258,0.368562216020034,0.470587284739101,0.042995801943855
"TG3316",38,"35959",7.8626352,2,1.5,117939.528,1.953,"Anglian",0.435792037916614,0.433426121777032,0.00319346115509127,0.493971696484886,0,0,0.798145194104397,0.0169055446370033,0.00105675908673767,8.34283489529742e-05,46.7176884668904,3.31914545305722,10.5801696777344,56.888557434082,0.325137583662319,0.515180398884193,0.074590430588757
"TG3317",2,"35923",18.3706,1,1.2,220447.2,3.241,"Anglian",0.376556625503979,0.332307724703655,0.00270842434835081,0.528626166556245,0,0,0.634212895816051,0.0146558480525569,0.000723770286446009,5.56746374189238e-05,52.7195281782438,5.06771515945828,10.5801696777344,56.888557434082,0.456973716313061,0.621559058526397,0.1284583635483
"TG3318",11,"35852",5.5983,3,1,55983,1.651,"Anglian",0.362541534554874,0.124048149248229,0.00179201680991227,0.298939784857191,0,0,0.286356888968537,0.00783950421262412,0.000529956487783108,2.78924467254268e-05,68.2147456535737,2.49114616870573,10.5801696777344,56.888557434082,0.251778304576874,0.426001757383347,0.025066062808037
"TG3406",1,"36658",2.1478,2,0.5,10739,0.938,"Anglian",0.772922586194586,0.137090502009672,0.00925699224527315,0.466910016242021,0,5.45583501554913e-05,0.206395187590703,0.0523090885400185,0.000163675050466474,0.000245512575699711,52.291539600941,6.57401760041823,10.7445611953735,51.4480667114258,0.368562216020034,0.470587284739101,0.042995801943855
"TG3415",3,"36050",36.57185,2,1.5,548577.75,6.501,"Anglian",0.476957831851139,0.0909451765240027,0.00560067195350808,0.602107939669903,0,0,0.254149216760888,0.0364237358690707,0.000277392510402219,0.000166435506241331,60.3729039288093,2.01888734184878,10.6463046016714,53.9346058590259,0.261176733787194,0.32925751126367,0.021321623011059
